,level_0,index,subject_id,task_part,timeout,stimulus,environment,score,isCatch,correct,block_condition,block_order,rewardMap,trial_num,age,gender,rest,subject_condition,rt0,rt1,response0,response1,is_optimal_first,is_optimal_second,optimal_score,categorical_age,trial_bin,is_optimal
3166,126,408,42,value training,False,./assets/img/ocean/memory/21.jpg,ocean,26.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",39,,,True,3,570.0,386.8999999910593,ArrowUp,ArrowLeft,True,True,26.0,,35,True
3167,127,410,42,value training,False,./assets/img/ocean/memory/22.jpg,ocean,26.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",40,,,True,3,541.7999999970198,304.5,ArrowUp,ArrowLeft,True,True,26.0,,35,True
3168,128,412,42,value training,False,./assets/img/ocean/memory/29.jpg,ocean,26.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",41,,,True,3,509.09999999403954,375.5,ArrowUp,ArrowLeft,True,True,26.0,,40,True
3169,129,414,42,value training,False,./assets/img/ocean/memory/25.jpg,ocean,26.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",42,,,True,3,538.5,238.1000000089407,ArrowUp,ArrowLeft,True,True,26.0,,40,True
3200,0,137,43,value training,False,./assets/img/ocean/memory/4.jpg,ocean,23.0,False,False,original,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",1,,,True,3,935.0,645.8000000007451,ArrowUp,ArrowLeft,False,True,30.0,,0,False
3201,1,139,43,value training,False,./assets/img/ocean/memory/18.jpg,ocean,10.0,False,False,original,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",2,,,True,3,476.0,446.0,ArrowUp,ArrowRight,False,False,30.0,,0,False
3202,2,141,43,value training,False,./assets/img/ocean/memory/41.jpg,ocean,8.0,False,False,original,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",3,,,True,3,774.2999999988824,618.0,ArrowDown,ArrowLeft,True,False,30.0,,0,False
3203,3,143,43,value training,False,./assets/img/ocean/memory/22.jpg,ocean,30.0,False,True,original,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",4,,,True,3,1643.4000000003725,354.09999999962747,ArrowDown,ArrowRight,True,True,30.0,,0,True
3204,4,145,43,value training,False,./assets/img/ocean/memory/34.jpg,ocean,30.0,False,True,original,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",5,,,True,3,801.5,455.30000000074506,ArrowDown,ArrowRight,True,True,30.0,,0,True
3205,5,147,43,value training,False,./assets/img/ocean/memory/36.jpg,ocean,30.0,False,True,original,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",6,,,True,3,847.5,391.80000000074506,ArrowDown,ArrowRight,True,True,30.0,,5,True
3206,6,149,43,value training,False,./assets/img/ocean/memory/2.jpg,ocean,30.0,False,True,original,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",7,,,True,3,959.5,372.09999999962747,ArrowDown,ArrowRight,True,True,30.0,,5,True
3207,7,151,43,value training,False,./assets/img/ocean/memory/26.jpg,ocean,30.0,False,True,original,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",8,,,True,3,830.1999999992549,454.7000000011176,ArrowDown,ArrowRight,True,True,30.0,,5,True
3208,8,153,43,value training,False,./assets/img/ocean/memory/1.jpg,ocean,30.0,False,True,original,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",9,,,True,3,896.6999999992549,354.8999999985099,ArrowDown,ArrowRight,True,True,30.0,,5,True
3209,9,155,43,value training,False,./assets/img/ocean/memory/33.jpg,ocean,30.0,False,True,original,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",10,,,True,3,935.5999999996275,330.80000000074506,ArrowDown,ArrowRight,True,True,30.0,,5,True
3210,10,157,43,value training,False,./assets/img/ocean/memory/21.jpg,ocean,30.0,False,True,original,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",11,,,True,3,1277.2999999988824,458.69999999925494,ArrowDown,ArrowRight,True,True,30.0,,10,True
3211,11,159,43,value training,False,./assets/img/ocean/memory/39.jpg,ocean,30.0,False,True,original,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",12,,,True,3,1010.9000000003725,302.0,ArrowDown,ArrowRight,True,True,30.0,,10,True
3212,12,161,43,value training,False,./assets/img/ocean/memory/36.jpg,ocean,30.0,False,True,original,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",13,,,True,3,655.5,291.09999999962747,ArrowDown,ArrowRight,True,True,30.0,,10,True
3214,14,165,43,value training,False,./assets/img/ocean/memory/19.jpg,ocean,30.0,False,True,original,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",14,,,True,3,890.5999999996275,310.80000000074506,ArrowDown,ArrowRight,True,True,30.0,,10,True
3216,16,169,43,value training,False,./assets/img/ocean/memory/40.jpg,ocean,30.0,False,True,original,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",15,,,True,3,705.4000000003725,288.09999999962747,ArrowDown,ArrowRight,True,True,30.0,,10,True
3217,17,171,43,value training,False,./assets/img/ocean/memory/41.jpg,ocean,30.0,False,True,original,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",16,,,True,3,765.1999999992549,330.09999999962747,ArrowDown,ArrowRight,True,True,30.0,,15,True
3218,18,173,43,value training,False,./assets/img/ocean/memory/34.jpg,ocean,30.0,False,True,original,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",17,,,True,3,554.7999999988824,301.69999999925494,ArrowDown,ArrowRight,True,True,30.0,,15,True
3220,20,177,43,value training,False,./assets/img/ocean/memory/13.jpg,ocean,30.0,False,True,original,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",18,,,True,3,876.5999999996275,303.90000000037253,ArrowDown,ArrowRight,True,True,30.0,,15,True
3221,21,179,43,value training,False,./assets/img/ocean/memory/27.jpg,ocean,30.0,False,True,original,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",19,,,True,3,864.4000000003725,179.19999999925494,ArrowDown,ArrowRight,True,True,30.0,,15,True
3222,22,181,43,value training,False,./assets/img/ocean/memory/40.jpg,ocean,30.0,False,True,original,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",20,,,True,3,771.3000000007451,322.69999999925494,ArrowDown,ArrowRight,True,True,30.0,,15,True
3223,23,183,43,value training,False,./assets/img/ocean/memory/16.jpg,ocean,30.0,False,True,original,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",21,,,True,3,670.3000000007451,302.09999999962747,ArrowDown,ArrowRight,True,True,30.0,,20,True
3224,24,185,43,value training,False,./assets/img/ocean/memory/14.jpg,ocean,30.0,False,True,original,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",22,,,True,3,1286.7999999988824,391.59999999962747,ArrowDown,ArrowRight,True,True,30.0,,20,True
3225,25,187,43,value training,False,./assets/img/ocean/memory/13.jpg,ocean,30.0,False,True,original,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",23,,,True,3,752.6999999992549,273.30000000074506,ArrowDown,ArrowRight,True,True,30.0,,20,True
3226,26,189,43,value training,False,./assets/img/ocean/memory/10.jpg,ocean,30.0,False,True,original,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",24,,,True,3,767.3999999985099,259.2000000011176,ArrowDown,ArrowRight,True,True,30.0,,20,True
3228,28,193,43,value training,False,./assets/img/ocean/memory/19.jpg,ocean,30.0,False,True,original,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",25,,,True,3,753.3999999985099,448.2999999988824,ArrowDown,ArrowRight,True,True,30.0,,20,True
3229,29,195,43,value training,False,./assets/img/ocean/memory/28.jpg,ocean,30.0,False,True,original,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",26,,,True,3,607.4000000003725,309.0,ArrowDown,ArrowRight,True,True,30.0,,25,True
3230,30,197,43,value training,False,./assets/img/ocean/memory/33.jpg,ocean,30.0,False,True,original,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",27,,,True,3,720.2000000011176,279.40000000037253,ArrowDown,ArrowRight,True,True,30.0,,25,True
3231,31,199,43,value training,False,./assets/img/ocean/memory/21.jpg,ocean,30.0,False,True,original,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",28,,,True,3,940.1000000014901,394.90000000037253,ArrowDown,ArrowRight,True,True,30.0,,25,True
3232,32,201,43,value training,False,./assets/img/ocean/memory/39.jpg,ocean,30.0,False,True,original,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",29,,,True,3,1707.1000000014901,1229.5999999996275,ArrowDown,ArrowRight,True,True,30.0,,25,True
3233,33,203,43,value training,False,./assets/img/ocean/memory/24.jpg,ocean,30.0,False,True,original,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",30,,,True,3,1150.0,394.09999999962747,ArrowDown,ArrowRight,True,True,30.0,,25,True
3235,35,207,43,value training,False,./assets/img/ocean/memory/16.jpg,ocean,30.0,False,True,original,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",31,,,True,3,610.2999999988824,289.59999999962747,ArrowDown,ArrowRight,True,True,30.0,,30,True
3236,36,209,43,value training,False,./assets/img/ocean/memory/2.jpg,ocean,30.0,False,True,original,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",32,,,True,3,704.6000000014901,308.1000000014901,ArrowDown,ArrowRight,True,True,30.0,,30,True
3238,38,213,43,value training,False,./assets/img/ocean/memory/28.jpg,ocean,30.0,False,True,original,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",33,,,True,3,622.0,328.80000000074506,ArrowDown,ArrowRight,True,True,30.0,,30,True
3239,39,215,43,value training,False,./assets/img/ocean/memory/26.jpg,ocean,30.0,False,True,original,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",34,,,True,3,612.2999999988824,261.09999999962747,ArrowDown,ArrowRight,True,True,30.0,,30,True
3241,41,219,43,value training,False,./assets/img/ocean/memory/4.jpg,ocean,30.0,False,True,original,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",35,,,True,3,730.3000000007451,311.80000000074506,ArrowDown,ArrowRight,True,True,30.0,,30,True
3242,42,221,43,value training,False,./assets/img/ocean/memory/14.jpg,ocean,30.0,False,True,original,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",36,,,True,3,986.5,352.19999999925494,ArrowDown,ArrowRight,True,True,30.0,,35,True
3243,43,223,43,value training,False,./assets/img/ocean/memory/10.jpg,ocean,30.0,False,True,original,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",37,,,True,3,675.0999999996275,209.30000000074506,ArrowDown,ArrowRight,True,True,30.0,,35,True
3245,45,227,43,value training,False,./assets/img/ocean/memory/22.jpg,ocean,30.0,False,True,original,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",38,,,True,3,776.8000000007451,316.2999999988824,ArrowDown,ArrowRight,True,True,30.0,,35,True
3246,46,229,43,value training,False,./assets/img/ocean/memory/18.jpg,ocean,30.0,False,True,original,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",39,,,True,3,472.80000000074506,306.59999999962747,ArrowDown,ArrowRight,True,True,30.0,,35,True
3247,47,231,43,value training,False,./assets/img/ocean/memory/24.jpg,ocean,30.0,False,True,original,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",40,,,True,3,949.8000000007451,286.19999999925494,ArrowDown,ArrowRight,True,True,30.0,,35,True
3248,48,233,43,value training,False,./assets/img/ocean/memory/27.jpg,ocean,30.0,False,True,original,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",41,,,True,3,719.5999999996275,257.5,ArrowDown,ArrowRight,True,True,30.0,,40,True
3249,49,235,43,value training,False,./assets/img/ocean/memory/1.jpg,ocean,30.0,False,True,original,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",42,,,True,3,630.7000000011176,307.0,ArrowDown,ArrowRight,True,True,30.0,,40,True
3281,81,321,43,value training,False,./assets/img/canyon/memory/41.jpg,canyon,10.0,False,False,revaluation,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",1,,,True,3,752.4000000003725,524.1999999992549,ArrowUp,ArrowRight,True,False,26.0,,0,False
3282,82,323,43,value training,False,./assets/img/canyon/memory/34.jpg,canyon,26.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",2,,,True,3,683.6999999992549,305.09999999962747,ArrowUp,ArrowLeft,True,True,26.0,,0,True
3283,83,325,43,value training,False,./assets/img/canyon/memory/22.jpg,canyon,17.0,False,False,revaluation,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",3,,,True,3,597.3000000007451,408.40000000037253,ArrowDown,ArrowRight,False,True,26.0,,0,False
3284,84,327,43,value training,False,./assets/img/canyon/memory/19.jpg,canyon,5.0,False,False,revaluation,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",4,,,True,3,586.5,335.5,ArrowDown,ArrowLeft,False,False,26.0,,0,False
3285,85,329,43,value training,False,./assets/img/canyon/memory/16.jpg,canyon,26.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",5,,,True,3,708.5999999996275,369.90000000037253,ArrowUp,ArrowLeft,True,True,26.0,,0,True
3286,86,331,43,value training,False,./assets/img/canyon/memory/18.jpg,canyon,26.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",6,,,True,3,932.7999999988824,356.30000000074506,ArrowUp,ArrowLeft,True,True,26.0,,5,True
3287,87,333,43,value training,False,./assets/img/canyon/memory/27.jpg,canyon,26.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",7,,,True,3,803.5,527.4000000003725,ArrowUp,ArrowLeft,True,True,26.0,,5,True
3290,90,339,43,value training,False,./assets/img/canyon/memory/28.jpg,canyon,26.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",8,,,True,3,1102.9000000003725,351.40000000037253,ArrowUp,ArrowLeft,True,True,26.0,,5,True
3291,91,341,43,value training,False,./assets/img/canyon/memory/27.jpg,canyon,26.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",9,,,True,3,631.2000000011176,422.3999999985099,ArrowUp,ArrowLeft,True,True,26.0,,5,True
3292,92,343,43,value training,False,./assets/img/canyon/memory/18.jpg,canyon,26.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",10,,,True,3,813.9000000003725,310.1000000014901,ArrowUp,ArrowLeft,True,True,26.0,,5,True
3294,94,347,43,value training,False,./assets/img/canyon/memory/24.jpg,canyon,26.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",11,,,True,3,847.5999999996275,181.40000000037253,ArrowUp,ArrowLeft,True,True,26.0,,10,True
3295,95,349,43,value training,False,./assets/img/canyon/memory/36.jpg,canyon,26.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",12,,,True,3,978.6999999992549,256.7000000011176,ArrowUp,ArrowLeft,True,True,26.0,,10,True
3296,96,351,43,value training,False,./assets/img/canyon/memory/19.jpg,canyon,26.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",13,,,True,3,625.0,55.0,ArrowUp,ArrowLeft,True,True,26.0,,10,True
3298,98,355,43,value training,False,./assets/img/canyon/memory/1.jpg,canyon,26.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",14,,,True,3,679.4000000003725,535.7999999988824,ArrowUp,ArrowLeft,True,True,26.0,,10,True
3299,99,357,43,value training,False,./assets/img/canyon/memory/34.jpg,canyon,26.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",15,,,True,3,679.5999999996275,394.7999999988824,ArrowUp,ArrowLeft,True,True,26.0,,10,True
3300,100,359,43,value training,False,./assets/img/canyon/memory/36.jpg,canyon,26.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",16,,,True,3,883.5999999996275,574.0,ArrowUp,ArrowLeft,True,True,26.0,,15,True
3301,101,361,43,value training,False,./assets/img/canyon/memory/4.jpg,canyon,26.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",17,,,True,3,840.1000000014901,297.30000000074506,ArrowUp,ArrowLeft,True,True,26.0,,15,True
3302,102,363,43,value training,False,./assets/img/canyon/memory/16.jpg,canyon,26.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",18,,,True,3,621.9000000003725,335.19999999925494,ArrowUp,ArrowLeft,True,True,26.0,,15,True
3303,103,365,43,value training,False,./assets/img/canyon/memory/1.jpg,canyon,26.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",19,,,True,3,603.8000000007451,527.5,ArrowUp,ArrowLeft,True,True,26.0,,15,True
3304,104,367,43,value training,False,./assets/img/canyon/memory/4.jpg,canyon,26.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",20,,,True,3,580.0999999996275,443.0,ArrowUp,ArrowLeft,True,True,26.0,,15,True
3305,105,369,43,value training,False,./assets/img/canyon/memory/2.jpg,canyon,26.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",21,,,True,3,662.2000000011176,581.0999999996275,ArrowUp,ArrowLeft,True,True,26.0,,20,True
3306,106,371,43,value training,False,./assets/img/canyon/memory/14.jpg,canyon,26.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",22,,,True,3,717.6000000014901,418.2000000011176,ArrowUp,ArrowLeft,True,True,26.0,,20,True
3307,107,373,43,value training,False,./assets/img/canyon/memory/10.jpg,canyon,26.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",23,,,True,3,773.9000000003725,9.199999999254942,ArrowUp,ArrowLeft,True,True,26.0,,20,True
3308,108,375,43,value training,False,./assets/img/canyon/memory/13.jpg,canyon,26.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",24,,,True,3,582.0,119.59999999962747,ArrowUp,ArrowLeft,True,True,26.0,,20,True
3310,110,379,43,value training,False,./assets/img/canyon/memory/33.jpg,canyon,26.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",25,,,True,3,1161.5999999996275,726.5999999996275,ArrowUp,ArrowLeft,True,True,26.0,,20,True
3311,111,381,43,value training,False,./assets/img/canyon/memory/41.jpg,canyon,26.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",26,,,True,3,792.8000000007451,484.09999999962747,ArrowUp,ArrowLeft,True,True,26.0,,25,True
